StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;DistributionChannel;UserLanguage;Q_RecaptchaScore;Q1;Q2;Q3;Q101;Q102;Q103;Q104;Q105;Q106;1;2;5;6;9;10;13;14;19;20;23;24;27;28;31;32;33;34;37;38;41;42;45;46;51;52;55;56;59;60;63;64;65;66;69;70;73;74;77;78;83;84;87;88;91;92;95;96;3;4;7;8;11;12;15;16;17;18;21;22;25;26;29;30;35;36;39;40;43;44;47;48;49;50;53;54;57;58;61;62;67;68;71;72;75;76;79;80;81;82;85;86;89;90;93;94;SC0;FillerScore
2023-04-14 17:05:49;2023-04-14 17:14:20;IP Address;100;510;TRUE;2023-04-14 17:14:20;R_3HC6yO2hIMYTsvg;;;;;anonymous;RU;0.8999999761581421;45;Мужской;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;;вы вообще не понимаете важности нашего предложения;я не хочу решать ничего из этого;;;я успею не прочесть все это, а сделать что-то другое;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;;большие панорамы вообще не умещают никакого разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре не воспроизводится никаких ощущений;;мы не знаем ничего о последовательности построения;он не может запомнить никаких деталей;;;шахматист вообще не перебирает никаких ходов;маршрутки не могут удовлетворить никаких пассажиров;;я рассказала только часть правды, а часть скрыла;;;Я вообще не собираюсь сидеть на шее у тетки;;Я вообще не собираюсь играть на гитаре;Я вообще не могу мести асфальт;;Я вообще не могу уходить с работы;;;Мое желание — вообще не работать;;Я вообще не хочу извиняться;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;Я не хочу описывать никаких деталей;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:07:01;2023-04-14 17:14:33;IP Address;100;452;TRUE;2023-04-14 17:14:33;R_1H1wDKgBMATE5oa;;;;;anonymous;RU;1;35;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;;я не хочу решать ничего из этого;;я успею прочесть только часть;;;я вообще нисколько не спала в дороге;он вообще не работал в течение дня;;;Марья Гавриловна вообще не спала ночью;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;;мы знаем только часть всей последовательности построения;он может запомнить только часть деталей;;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;я рассказала только часть правды, а часть скрыла;;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;Я собираюсь играть на гитаре только некоторое время;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;;Сейчас я часто ухожу с работы, но так продолжаться не может;Мое желание — работать часть жизни;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;;Новый способ должен перебирать только часть возможностей;;Адресат хочет, чтобы я описал все детали, а я хочу поступить по-другому;6;6
2023-04-14 17:06:30;2023-04-14 17:15:07;IP Address;100;517;TRUE;2023-04-14 17:15:08;R_2h12zbGe71Kh7H3;;;;;anonymous;RU;0.800000011920929;39;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях бывает температура ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;вы вообще не понимаете важности нашего предложения;;я не хочу решать ничего из этого;;я не успею прочесть вообще ничего из этого;;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;я не буду приводить никаких цифр;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он не может запомнить никаких деталей;;шахматист во время партии не перебирает ходы, а делает что-то другое;;;маршрутки могут не удовлетворить пассажиров, а сделать что-то другое;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;Я могу мести асфальт только некоторое время;;Я вообще не могу уходить с работы;;;Мое желание — вообще не работать;Я вообще не хочу извиняться;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;;Я не хочу описывать никаких деталей;5;5
2023-04-14 17:06:56;2023-04-14 17:16:18;IP Address;100;562;TRUE;2023-04-14 17:16:18;R_3rHZwbP38LFccil;;;;;anonymous;RU;0.800000011920929;36;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;;я готов решать только часть этого;я успею прочесть только часть;;;я спала только часть времени в дороге;;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Сейчас я часто ухожу с работы, но так продолжаться не может;;Мое желание — работать часть жизни;;Я готов извиняться время от времени, но не постоянно;;;Новый способ должен перебирать только часть возможностей;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:08:33;2023-04-14 17:16:20;IP Address;100;467;TRUE;2023-04-14 17:16:21;R_32VZokFjXWK15R2;;;;;anonymous;RU;1;41;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;;вы понимаете важность нашего предложения только частично;;я готов решать только часть этого;я не успею прочесть вообще ничего из этого;;;я вообще нисколько не спала в дороге;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;;большие панорамы умещают лишь часть разнообразия жизни;;я буду приводить не цифры, а другие аргументы;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;;он может запомнить только часть деталей;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;;Я могу мести асфальт только некоторое время;;Сейчас я часто ухожу с работы, но так продолжаться не может;Кто-то считает, что правильно работать всю жизнь, а я хочу делать что-то другое;;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;Я готов описать только некоторые детали;6;6
2023-04-14 17:08:38;2023-04-14 17:17:21;IP Address;100;523;TRUE;2023-04-14 17:17:22;R_W7lcZMYycNyPDix;;;;;anonymous;RU;1;27;Мужской;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Раньше вопрос о качестве продукции не вставал;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;;я готов решать только часть этого;;;я успею не прочесть все это, а сделать что-то другое;;я вообще нисколько не спала в дороге;;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;я приведу только часть цифр, а не все;;;в этой игре воспроизводятся не ощущения, а что-то другое;;мы знаем только часть всей последовательности построения;;он не может запомнить никаких деталей;;шахматист перебирает только часть возможных ходов;маршрутки могут не удовлетворить пассажиров, а сделать что-то другое;;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;Сейчас я часто ухожу с работы, но так продолжаться не может;;;Мое желание — вообще не работать;Я готов извиняться время от времени, но не постоянно;;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5
2023-04-14 16:54:49;2023-04-14 17:17:46;IP Address;100;1377;TRUE;2023-04-14 17:17:46;R_31BJqSZVN9OkQp8;;;;;anonymous;RU;0.8999999761581421;46;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;;вы вообще не понимаете важности нашего предложения;я не хочу решать ничего из этого;;я не успею прочесть вообще ничего из этого;;я вообще нисколько не спала в дороге;;;он работал только часть дня;Марья Гавриловна вообще не спала ночью;;;больной вообще не ел в течение дня;большие панорамы умещают лишь часть разнообразия жизни;;;я приведу только часть цифр, а не все;в этой игре не воспроизводится никаких ощущений;;;мы знаем только часть всей последовательности построения;;он не может запомнить никаких деталей;шахматист перебирает только часть возможных ходов;;;маршрутки могут удовлетворить не всех пассажиров, а только часть;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Я могу уходить с работы не всегда;;Мое желание — работать часть жизни;Я готов извиняться время от времени, но не постоянно;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;;Я не хочу описывать никаких деталей;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:10:47;2023-04-14 17:17:54;IP Address;100;426;TRUE;2023-04-14 17:17:55;R_3PTQB7cOGMYWPRc;;;;;anonymous;RU;0.8999999761581421;19;Мужской;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;вы вообще не понимаете важности нашего предложения;;я не хочу решать ничего из этого;;;я не успею прочесть вообще ничего из этого;я вообще нисколько не спала в дороге;;;он работал только часть дня;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;;я приведу только часть цифр, а не все;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;;он может запомнить только часть деталей;шахматист перебирает только часть возможных ходов;;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;Сейчас я часто ухожу с работы, но так продолжаться не может;;;Мое желание — работать часть жизни;;Я готов извиняться время от времени, но не постоянно;;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;Адресат хочет, чтобы я описал все детали, а я хочу поступить по-другому;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:09:21;2023-04-14 17:17:54;IP Address;100;512;TRUE;2023-04-14 17:17:55;R_XuXS2aBZ4IRhxhn;;;;;anonymous;RU;0.8999999761581421;48;Мужской;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он верит только в некоторые революции;;вы понимаете важность нашего предложения только частично;я готов решать только часть этого;;я успею прочесть только часть;;;я вообще нисколько не спала в дороге;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;;большие панорамы умещают лишь часть разнообразия жизни;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;;он может запомнить только часть деталей;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;Сейчас я часто ухожу с работы, но так продолжаться не может;;Мое желание — работать часть жизни;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Новый способ должен перебирать только часть возможностей;;;Адресат хочет, чтобы я описал все детали, а я хочу поступить по-другому;6;6
2023-04-14 17:11:10;2023-04-14 17:18:11;IP Address;100;420;TRUE;2023-04-14 17:18:12;R_1Cl7MAkQblTulgp;;;;;anonymous;RU;0.8999999761581421;32;Женский;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;вы вообще не понимаете важности нашего предложения;;я не хочу решать ничего из этого;я успею не прочесть все это, а сделать что-то другое;;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре не воспроизводится никаких ощущений;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;шахматист вообще не перебирает никаких ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;;Я собираюсь сидеть на шее у тетки только часть жизни;Я собираюсь играть на гитаре только некоторое время;;;Я могу мести асфальт только некоторое время;;Я могу уходить с работы не всегда;Мое желание — вообще не работать;;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Новый способ вообще не должен заниматься перебором возможностей;;Я не хочу описывать никаких деталей;6;6
2023-04-14 17:07:41;2023-04-14 17:18:33;IP Address;100;652;TRUE;2023-04-14 17:18:34;R_3OWfTJ47N54wprP;;;;;anonymous;RU;0.8999999761581421;39;Мужской;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;;;я готов решать только часть этого;я не успею прочесть вообще ничего из этого;;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;большие панорамы вообще не умещают никакого разнообразия жизни;;я приведу только часть цифр, а не все;;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он не может запомнить никаких деталей;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;;Сейчас я часто ухожу с работы, но так продолжаться не может;Кто-то считает, что правильно работать всю жизнь, а я хочу делать что-то другое;;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;Существующие сейчас способы перебирают возможности, а новый должен использовать другие стратегии;;;Я не хочу описывать никаких деталей;6;6
2023-04-14 17:11:31;2023-04-14 17:18:36;IP Address;100;424;TRUE;2023-04-14 17:18:36;R_42cVtpjW4Nx06it;;;;;anonymous;RU;1;28;Женский;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;;вы вообще не понимаете важности нашего предложения;я не хочу решать ничего из этого;;;я успею не прочесть все это, а сделать что-то другое;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;мы знаем только часть всей последовательности построения;;он не может запомнить никаких деталей;;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;;Я могу мести асфальт только некоторое время;;Я могу уходить с работы не всегда;;Мое желание — работать часть жизни;;Я готов извиняться время от времени, но не постоянно;;Новый способ должен перебирать только часть возможностей;;Я не хочу описывать никаких деталей;;6;6
2023-04-14 17:04:50;2023-04-14 17:19:02;IP Address;100;851;TRUE;2023-04-14 17:19:03;R_1NgZlCc59zNTCeE;;;;;anonymous;RU;0.8999999761581421;35;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;я не хочу решать ничего из этого;;;я не успею прочесть вообще ничего из этого;;я вообще нисколько не спала в дороге;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;;;больной вообще не ел в течение дня;большие панорамы умещают лишь часть разнообразия жизни;;;я приведу только часть цифр, а не все;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;;;шахматист во время партии не перебирает ходы, а делает что-то другое;маршрутки могут удовлетворить не всех пассажиров, а только часть;;;я рассказала только часть правды, а часть скрыла;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;;Я могу мести асфальт только некоторое время;;Сейчас я часто ухожу с работы, но так продолжаться не может;;Мое желание — работать часть жизни;Я готов извиняться время от времени, но не постоянно;;;Новый способ должен перебирать только часть возможностей;;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:02:22;2023-04-14 17:19:45;IP Address;100;1042;TRUE;2023-04-14 17:19:45;R_1jNgBgOHCRQCRK9;;;;;anonymous;RU;0.8999999761581421;29;Мужской;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;он не верит ни в какие революции;;вы понимаете важность нашего предложения только частично;я не хочу решать ничего из этого;;я успею не прочесть все это, а сделать что-то другое;;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;;больной вообще не ел в течение дня;большие панорамы вообще не умещают никакого разнообразия жизни;;я не буду приводить никаких цифр;;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;шахматист перебирает только часть возможных ходов;;маршрутки не могут удовлетворить никаких пассажиров;;;я рассказала только часть правды, а часть скрыла;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;;Я собираюсь играть на гитаре только некоторое время;Я могу мести асфальт только некоторое время;;Сейчас я часто ухожу с работы, но так продолжаться не может;;Мое желание — работать часть жизни;;Кто-то ожидает, что я буду всё время извиняться, но я этого не хочу;;Новый способ вообще не должен заниматься перебором возможностей;;;Я готов описать только некоторые детали;6;6
2023-04-14 17:00:56;2023-04-14 17:20:06;IP Address;100;1149;TRUE;2023-04-14 17:20:07;R_3EszEShnKcoAM6r;;;;;anonymous;RU;0.800000011920929;58;Мужской;Колледж;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;;он не верит ни в какие революции;вы вообще не понимаете важности нашего предложения;;;я не хочу решать ничего из этого;я не успею прочесть вообще ничего из этого;;я спала только часть времени в дороге;;он вообще не работал в течение дня;;;Марья Гавриловна вообще не спала ночью;больной вообще не ел в течение дня;;;большие панорамы умещают лишь часть разнообразия жизни;я приведу только часть цифр, а не все;;;в этой игре воспроизводится только часть ощущений;;мы знаем только часть всей последовательности построения;он может запомнить только часть деталей;;;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Сейчас я много играю на гитаре, но в будущем хочу делать что-то ещё;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;;Сейчас я часто ухожу с работы, но так продолжаться не может;Мое желание — вообще не работать;;;Я вообще не хочу извиняться;;Новый способ должен перебирать только часть возможностей;;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
2023-04-14 17:05:59;2023-04-14 17:20:07;IP Address;100;847;TRUE;2023-04-14 17:20:08;R_9Y59eCKMdRbXd7z;;;;;anonymous;RU;0.8999999761581421;38;Женский;Университет и выше;Срок кредитования меньше или равен 20 годам;Этот сотрудник не работает в одной организации со своими детьми;Людям нужно общение;Вопрос о качестве продукции вставал раньше;На здешней почве плохо выращивать овощи;Зимой в этих краях не бывает температуры ниже минус 20 градусов.;он не верит ни в какие революции;;;вы понимаете важность нашего предложения только частично;;я не хочу решать ничего из этого;я успею прочесть только часть;;я вообще нисколько не спала в дороге;;;он вообще не работал в течение дня;;Марья Гавриловна вообще не спала ночью;больной вообще не ел в течение дня;;большие панорамы умещают лишь часть разнообразия жизни;;я приведу только часть цифр, а не все;;в этой игре воспроизводится только часть ощущений;;;мы знаем только часть всей последовательности построения;;он может запомнить только часть деталей;шахматист перебирает только часть возможных ходов;;маршрутки могут удовлетворить не всех пассажиров, а только часть;;;я рассказала только часть правды, а часть скрыла;;Сейчас я сижу на шее у тетки, но в будущем хотел бы устроить свою жизнь по-другому;;Я собираюсь играть на гитаре только некоторое время;;Сейчас я мету асфальт, но в будущем хочу заниматься какими-то другими вещами;;Я могу уходить с работы не всегда;;Мое желание — работать часть жизни;Я готов извиняться время от времени, но не постоянно;;Новый способ должен перебирать только часть возможностей;;Я готов описать только некоторые детали;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6
